,F,C,R75
41509,0,0,48
41510,0,32,33
41511,0,1,0
41512,1,0,2
41513,0,0,8
41514,0,92,0
41515,1,48,3
41516,0,11,5
41517,0,55,0
41518,0,58,0
41519,0,8,3
41520,0,0,1
41521,0,73,1
41522,0,93,0
41523,0,60,1
41524,0,28,0
41525,0,0,37
41526,0,20,0
41527,0,21,0
41528,1,97,0
41529,2,36,0
41530,0,83,0
41531,0,21,39
41532,34,34,13
41533,0,35,30
41534,0,21,5
41535,0,39,25
41536,1,4,6
41537,4,47,0
41538,17,35,0
41539,0,40,0
41540,3,8,47
41541,1,20,64
41542,0,4,37
41543,0,27,0
41544,0,19,16
41545,1,63,19
41546,0,10,89
41547,19,49,0
41548,2,90,0
41549,0,42,0
41550,1,15,10
41551,0,11,24
41552,1,32,16
41553,1,1,58
41554,6,9,4
41555,0,80,18
41556,1,0,10
41557,7,17,2
41558,9,5,0
41559,0,1,21
41560,0,17,46
41561,0,1,52
41562,0,19,25
41563,0,2,85
41564,0,26,43
41565,1,45,8
41566,0,39,1
41567,0,18,2
41568,100,0,0
41569,6,0,0
41570,45,0,0
41571,31,0,0
41572,89,0,0
41573,53,0,10
41574,75,0,0
41575,77,0,0
41576,0,15,26
41577,80,0,0
41578,74,0,0
41579,76,0,0
41580,76,0,0
41581,0,56,6
41582,0,49,20
41583,96,0,0
41584,6,0,1
41585,33,0,0
41586,2,0,0
41587,90,0,0
41588,65,0,0
41589,52,0,0
41590,74,0,1
41591,0,83,0
41592,49,0,0
41593,71,0,0
41594,48,0,0
41595,76,0,0
41596,1,10,15
41597,1,23,63
41598,0,1,0
41599,100,0,0
41600,7,69,7
41601,0,70,15
41602,6,81,9
41603,1,0,0
41604,59,0,0
41605,56,0,0
41606,73,0,0
41607,83,0,0
41608,80,1,0
41609,93,0,0
41610,75,0,1
41611,79,0,1
41612,70,0,0
41613,54,0,0
41614,76,0,9
41615,0,19,3
41616,0,83,2
41617,97,1,0
41618,98,2,0
41619,100,0,0
41620,100,0,0
41621,27,2,0
41622,88,12,0
41623,0,89,0
41624,0,69,0
41625,20,59,0
41626,98,0,0
41627,100,0,0
41628,95,5,0
41629,100,0,0
41630,29,0,0
41631,84,16,0
41632,0,74,25
41633,2,61,3
41634,0,71,28
41635,70,0,0
41636,49,0,0
41637,1,0,0
41638,52,0,0
41639,93,0,0
41640,76,0,0
41641,77,0,0
41642,76,0,0
41643,76,0,0
41644,49,1,4
41645,85,0,0
41646,0,77,2
41647,0,82,12
41648,1,0,0
41649,95,5,0
41650,25,56,12
41651,4,55,41
41652,84,16,0
41653,5,83,0
41654,0,44,51
41655,98,0,0
41656,100,0,0
41657,100,0,0
41658,96,4,0
41659,27,0,2
41660,97,3,0
41661,0,94,0
41662,0,94,2
41663,1,98,1
41664,92,0,0
41665,4,0,0
41666,1,0,0
41667,92,0,0
41668,76,0,0
41669,67,0,0
41670,25,0,0
41671,84,0,2
41672,78,0,0
41673,3,0,1
41674,5,0,0
41675,0,50,29
41676,0,86,0
41677,100,0,0
41678,17,0,0
41679,1,0,0
41680,17,0,0
41681,33,1,3
41682,91,0,2
41683,100,0,0
41684,100,0,0
41685,90,0,0
41686,100,0,0
41687,100,0,0
41688,100,0,0
41689,8,0,0
41690,100,0,0
41691,100,0,0
41692,3,0,0
41693,82,0,7
41694,100,0,0
41695,51,3,0
41696,9,91,0
41697,100,0,0
41698,100,0,0
41699,100,0,0
41700,55,45,0
41701,100,0,0
41702,74,0,0
41703,10,0,0
41704,2,0,1
41705,91,0,0
41706,21,0,0
41707,52,0,0
41708,70,0,1
41709,70,0,0
41710,4,0,0
41711,64,0,0
41712,5,0,0
41713,1,31,18
41714,0,30,59
41715,100,0,0
41716,80,0,0
41717,71,0,0
41718,100,0,0
41719,100,0,0
41720,16,0,0
41721,17,0,0
41722,69,0,0
41723,20,0,9
41724,0,1,0
41725,73,27,0
41726,100,0,0
41727,100,0,0
41728,7,0,0
41729,100,0,0
41730,81,0,2
41731,1,0,0
41732,100,0,0
41733,100,0,0
41734,54,0,0
41735,100,0,0
41736,99,0,0
41737,100,0,0
41738,100,0,0
41739,88,12,0
41740,95,5,0
41741,86,14,0
41742,78,22,0
41743,0,98,1
41744,1,99,0
41745,1,72,1
41746,50,50,0
41747,96,3,0
41748,44,56,0
41749,98,0,0
41750,26,0,0
41751,33,0,0
41752,16,0,0
41753,65,1,0
41754,71,0,0
41755,66,0,9
41756,68,0,0
41757,70,0,0
41758,81,0,0
41759,60,0,0
41760,73,0,0
41761,0,23,8
41762,100,0,0
41763,17,0,0
41764,100,0,0
41765,100,0,0
41766,1,1,2
41767,100,0,0
41768,100,0,0
41769,100,0,0
41770,100,0,0
41771,17,0,0
41772,100,0,0
41773,97,0,0
41774,1,1,1
41775,100,0,0
41776,98,2,0
41777,1,0,0
41778,100,0,0
41779,100,0,0
41780,98,2,0
41781,54,46,0
41782,100,0,0
41783,100,0,0
41784,100,0,0
41785,17,0,0
41786,85,1,0
41787,85,1,0
41788,100,0,0
41789,100,0,0
41790,99,1,0
41791,94,1,0
41792,75,25,0
41793,80,20,0
41794,74,23,0
41795,84,13,0
41796,18,82,0
41797,92,8,0
41798,100,0,0
41799,99,1,0
41800,0,99,0
41801,0,44,35
41802,0,97,0
41803,86,14,0
41804,91,9,0
41805,10,80,10
41806,14,86,0
41807,93,4,0
41808,100,0,0
41809,97,0,0
41810,100,0,0
41811,87,13,0
41812,100,0,0
41813,30,70,0
41814,2,25,28
41815,0,80,3
41816,0,98,0
41817,95,5,0
41818,92,8,0
41819,87,13,0
41820,0,0,31
41821,73,0,0
41822,26,0,0
41823,1,0,1
41824,86,0,0
41825,22,0,0
41826,18,0,1
41827,66,1,0
41828,5,0,0
41829,1,0,0
41830,79,0,0
41831,0,87,3
41832,0,77,6
41833,100,0,0
41834,99,0,0
41835,100,0,0
41836,100,0,0
41837,86,0,0
41838,77,0,14
41839,100,0,0
41840,100,0,0
41841,100,0,0
41842,8,0,0
41843,100,0,0
41844,79,0,0
41845,100,0,0
41846,86,14,0
41847,83,17,0
41848,100,0,0
41849,17,0,0
41850,17,0,0
41851,1,0,0
41852,94,0,0
41853,87,0,0
41854,95,5,0
41855,99,1,0
41856,50,4,0
41857,86,14,0
41858,86,14,0
41859,99,1,0
41860,0,47,53
41861,1,28,66
41862,31,69,0
41863,92,6,0
41864,62,38,0
41865,98,2,0
41866,92,8,0
41867,96,4,0
41868,6,90,0
41869,0,74,17
41870,0,68,9
41871,98,0,0
41872,85,4,0
41873,97,3,0
41874,86,14,0
41875,0,85,0
41876,94,6,0
41877,89,8,0
41878,48,49,0
41879,99,1,0
41880,98,2,0
41881,81,19,0
41882,100,0,0
41883,98,2,0
41884,0,99,1
41885,0,78,1
41886,3,96,1
41887,100,0,0
41888,80,20,0
41889,54,23,23
41890,44,0,0
41891,75,0,0
41892,40,0,0
41893,23,0,0
41894,45,0,0
41895,14,0,0
41896,76,0,0
41897,78,0,1
41898,59,0,10
41899,63,0,0
41900,75,0,0
41901,0,50,12
41902,0,54,19
41903,100,0,0
41904,100,0,0
41905,55,0,0
41906,18,0,0
41907,55,0,0
41908,95,0,0
41909,90,0,0
41910,100,0,0
41911,100,0,0
41912,100,0,0
41913,100,0,0
41914,87,13,0
41915,100,0,0
41916,100,0,0
41917,17,0,0
41918,100,0,0
41919,100,0,0
41920,100,0,0
41921,100,0,0
41922,80,20,0
41923,75,25,0
41924,100,0,0
41925,100,0,0
41926,100,0,0
41927,92,8,0
41928,72,28,0
41929,1,0,88
41930,100,0,0
41931,100,0,0
41932,100,0,0
41933,50,0,0
41934,100,0,0
41935,94,0,0
41936,92,0,0
41937,100,0,0
41938,100,0,0
41939,98,0,0
41940,88,0,0
41941,40,0,0
41942,100,0,0
41943,97,1,0
41944,97,0,0
41945,99,1,0
41946,100,0,0
41947,100,0,0
41948,100,0,0
41949,100,0,0
41950,60,37,0
41951,100,0,0
41952,100,0,0
41953,56,0,0
41954,100,0,0
41955,23,0,0
41956,100,0,0
41957,100,0,0
41958,98,1,0
41959,100,0,0
41960,100,0,0
41961,100,0,0
41962,79,21,0
41963,88,0,0
41964,100,0,0
41965,40,0,0
41966,72,2,6
41967,100,0,0
41968,100,0,0
41969,100,0,0
41970,100,0,0
41971,100,0,0
41972,91,9,0
41973,16,77,0
41974,59,41,0
41975,29,0,0
41976,87,0,0
41977,46,0,0
41978,57,0,0
41979,24,0,3
41980,92,0,0
41981,73,5,0
41982,81,0,0
41983,79,0,0
41984,63,0,0
41985,55,0,6
41986,0,31,25
41987,0,88,5
41988,100,0,0
41989,65,0,3
41990,100,0,0
41991,100,0,0
41992,100,0,0
41993,100,0,0
41994,55,0,0
41995,18,0,0
41996,55,0,0
41997,86,3,1
41998,67,0,0
41999,97,0,0
42000,100,0,0
42001,100,0,0
42002,100,0,0
42003,17,0,0
42004,100,0,0
42005,100,0,0
42006,100,0,0
42007,88,12,0
42008,91,9,0
42009,100,0,0
42010,92,0,0
42011,100,0,0
42012,86,14,0
42013,96,3,1
42014,40,0,0
42015,88,0,0
42016,100,0,0
42017,85,1,0
42018,54,1,0
42019,100,0,0
42020,100,0,0
42021,100,0,0
42022,100,0,0
42023,100,0,0
42024,0,93,2
42025,100,0,0
42026,100,0,0
42027,100,0,0
42028,51,0,0
42029,100,0,0
42030,83,0,0
42031,82,0,0
42032,1,0,0
42033,100,0,0
42034,100,0,0
42035,100,0,0
42036,99,1,0
42037,100,0,0
42038,100,0,0
42039,100,0,0
42040,56,0,0
42041,23,0,0
42042,100,0,0
42043,96,0,1
42044,1,0,0
42045,100,0,0
42046,100,0,0
42047,100,0,0
42048,100,0,0
42049,97,3,0
42050,88,0,0
42051,100,0,0
42052,40,0,0
42053,90,1,1
42054,76,0,0
42055,100,0,0
42056,100,0,0
42057,100,0,0
42058,100,0,0
42059,23,77,0
42060,59,41,0
42061,31,69,0
42062,0,33,2
42063,0,100,0
42064,28,72,0
42065,49,51,0
42066,76,4,0
42067,74,6,0
42068,66,34,0
42069,17,83,0
42070,77,23,0
42071,31,69,0
42072,0,56,32
42073,0,90,0
42074,0,75,1
42075,95,5,0
42076,74,26,0
42077,48,52,0
42078,98,2,0
42079,62,38,0
42080,88,12,0
42081,63,37,0
42082,81,18,0
42083,39,0,0
42084,2,0,0
42085,7,0,0
42086,46,0,0
42087,12,6,3
42088,61,0,0
42089,83,0,0
42090,58,0,0
42091,59,0,0
42092,98,0,0
42093,100,0,0
42094,62,0,0
42095,100,0,0
42096,100,0,0
42097,1,0,2
42098,100,0,0
42099,100,0,0
42100,98,0,0
42101,100,0,0
42102,100,0,0
42103,62,0,0
42104,100,0,0
42105,100,0,0
42106,1,0,2
42107,100,0,0
42108,99,1,0
42109,100,0,0
42110,100,0,0
42111,100,0,0
42112,92,8,0
42113,98,0,0
42114,100,0,0
42115,100,0,0
42116,100,0,0
42117,62,0,0
42118,100,0,0
42119,100,0,0
42120,100,0,0
42121,62,38,0
42122,96,4,0
42123,86,14,0
42124,100,0,0
42125,100,0,0
42126,91,0,0
42127,100,0,0
42128,48,0,0
42129,100,0,0
42130,8,0,7
42131,95,0,0
42132,100,0,0
42133,100,0,0
42134,100,0,0
42135,100,0,0
42136,100,0,0
42137,100,0,0
42138,100,0,0
42139,91,0,0
42140,48,0,0
42141,100,0,0
42142,100,0,0
42143,19,0,1
42144,98,2,0
42145,100,0,0
42146,100,0,0
42147,100,0,0
42148,68,32,0
42149,3,0,0
42150,1,0,0
42151,3,0,0
42152,100,0,0
42153,76,0,23
42154,100,0,0
42155,100,0,0
42156,100,0,0
42157,100,0,0
42158,98,2,0
42159,82,18,0
42160,0,80,0
42161,100,0,0
42162,100,0,0
42163,100,0,0
42164,100,0,0
42165,48,0,0
42166,91,0,0
42167,93,0,0
42168,89,0,0
42169,99,1,0
42170,100,0,0
42171,100,0,0
42172,100,0,0
42173,81,19,0
42174,25,75,0
42175,94,6,0
42176,0,18,55
42177,0,99,0
42178,77,23,0
42179,79,21,0
42180,87,13,0
42181,68,32,0
42182,84,16,0
42183,49,51,0
42184,28,41,0
42185,11,89,0
42186,13,81,0
42187,95,5,0
42188,59,41,0
42189,75,25,0
42190,0,82,0
42191,1,81,18
42192,0,96,0
42193,99,1,0
42194,4,96,0
42195,20,72,0
42196,35,64,0
42197,19,81,0
42198,15,85,0
42199,1,40,0
42200,0,60,10
42201,1,99,0
42202,44,56,0
42203,74,26,0
42204,76,24,0
42205,90,10,0
42206,99,1,0
42207,53,13,0
42208,74,20,0
42209,97,3,0
42210,0,100,0
42211,68,32,0
42212,21,79,0
42213,0,76,7
42214,0,98,0
42215,0,100,0
42216,21,77,0
42217,47,53,0
42218,88,12,0
42219,92,4,0
42220,15,85,0
42221,100,0,0
42222,0,0,62
42223,42,0,0
42224,100,0,0
42225,41,0,0
42226,37,0,0
42227,2,0,0
42228,74,0,0
42229,100,0,0
42230,63,0,0
42231,86,0,0
42232,0,21,19
42233,0,5,23
42234,100,0,0
42235,81,0,0
42236,100,0,0
42237,100,0,0
42238,83,0,0
42239,100,0,0
42240,100,0,0
42241,100,0,0
42242,100,0,0
42243,100,0,0
42244,17,0,0
42245,100,0,0
42246,96,0,4
42247,100,0,0
42248,96,4,0
42249,99,1,0
42250,100,0,0
42251,100,0,0
42252,55,0,0
42253,55,0,0
42254,17,0,0
42255,86,0,1
42256,91,0,0
42257,67,33,0
42258,100,0,0
42259,58,42,0
42260,40,0,0
42261,100,0,0
42262,88,0,0
42263,97,0,3
42264,100,0,0
42265,100,0,0
42266,100,0,0
42267,100,0,0
42268,100,0,0
42269,40,0,0
42270,100,0,0
42271,88,0,0
42272,80,0,0
42273,100,0,0
42274,100,0,0
42275,100,0,0
42276,100,0,0
42277,100,0,0
42278,84,16,0
42279,0,74,6
42280,100,0,0
42281,100,0,0
42282,100,0,0
42283,100,0,0
42284,23,0,0
42285,56,0,0
42286,100,0,0
42287,75,1,3
42288,98,0,0
42289,100,0,0
42290,100,0,0
42291,100,0,0
42292,74,26,0
42293,100,0,0
42294,0,24,52
42295,100,0,0
42296,100,0,0
42297,100,0,0
42298,100,0,0
42299,51,0,0
42300,92,0,0
42301,97,0,0
42302,1,0,0
42303,100,0,0
42304,100,0,0
42305,100,0,0
42306,19,81,0
42307,94,6,0
42308,0,89,0
42309,0,22,44
42310,80,7,0
42311,81,7,0
42312,73,27,0
42313,40,38,2
42314,100,0,0
42315,32,48,0
42316,62,38,0
42317,63,37,0
42318,86,14,0
42319,0,93,0
42320,0,100,0
42321,56,44,0
42322,86,14,0
42323,47,37,0
42324,45,55,0
42325,42,53,0
42326,65,35,0
42327,3,91,0
42328,9,57,0
42329,0,50,8
42330,0,40,0
42331,52,32,0
42332,24,70,0
42333,44,56,0
42334,58,22,0
42335,21,69,0
42336,34,46,0
42337,97,3,0
42338,67,32,1
42339,76,24,0
42340,0,100,0
42341,0,80,0
42342,43,55,0
42343,24,76,0
42344,26,74,0
42345,62,38,0
42346,68,32,0
42347,26,71,0
42348,82,17,0
42349,48,52,0
42350,0,11,58
42351,0,28,4
42352,33,67,0
42353,29,71,0
42354,64,36,0
42355,72,28,0
42356,49,51,0
42357,33,67,0
42358,19,30,0
42359,31,69,0
42360,54,40,0
42361,4,95,0
42362,81,19,0
42363,55,39,0
42364,0,94,0
42365,0,85,2
42366,0,100,0
42367,44,55,0
42368,44,56,0
42369,62,38,0
42370,1,0,0
42371,36,64,0
42372,82,18,0
42373,78,22,0
42374,0,79,2
42375,0,45,0
42376,1,78,6
42377,0,87,1
42378,0,15,3
42379,0,12,0
42380,0,31,0
42381,0,99,0
42382,0,26,45
42383,0,2,3
42384,0,81,0
42385,0,65,0
42386,0,95,0
42387,0,98,0
42388,0,12,10
42389,0,99,0
42390,0,100,0
42391,0,81,0
42392,0,49,5
42393,0,39,10
42394,0,96,0
42395,0,90,0
42396,0,100,0
42397,0,98,0
42398,0,59,11
42399,0,23,10
42400,0,87,0
42401,0,100,0
42402,0,100,0
42403,0,96,0
42404,0,40,0
42405,1,18,3
42406,0,91,0
42407,0,100,0
42408,0,93,0
42409,0,61,0
42410,0,96,0
42411,0,87,0
42412,1,4,0
42413,0,49,0
42414,0,1,1
42415,0,100,0
42416,0,100,0
42417,0,100,0
42418,0,99,0
42419,0,85,0
42420,0,100,0
42421,0,100,0
42422,0,93,0
42423,0,1,13
42424,0,100,0
42425,0,100,0
42426,0,97,0
42427,0,50,0
42428,0,3,0
42429,0,100,0
42430,0,97,0
42431,0,100,0
42432,0,76,0
42433,0,7,5
42434,0,99,0
42435,0,99,0
42436,0,57,0
42437,0,99,0
42438,0,100,0
42439,0,94,0
42440,0,100,0
42441,0,99,0
42442,0,85,0
42443,1,86,8
42444,0,59,6
42445,0,50,0
42446,0,24,0
42447,1,86,5
42448,0,79,0
42449,0,98,0
42450,0,85,0
42451,0,63,0
42452,0,91,0
42453,0,69,0
42454,0,48,0
42455,0,100,0
42456,0,73,1
42457,0,37,0
42458,0,78,0
42459,0,60,0
42460,1,80,0
42461,0,67,23
42462,0,100,0
42463,0,56,0
42464,0,49,0
42465,0,71,0
42466,0,75,0
42467,0,87,0
42468,0,48,0
42469,0,81,7
42470,0,52,0
42471,0,37,1
42472,0,87,0
42473,0,85,0
42474,0,26,0
42475,0,80,1
42476,0,69,0
42477,0,10,0
42478,0,100,0
42479,0,50,0
42480,0,1,13
42481,0,9,30
42482,0,100,0
42483,0,100,0
42484,15,71,0
42485,0,97,0
42486,0,91,0
42487,0,100,0
42488,0,100,0
42489,0,90,0
42490,0,100,0
42491,6,49,0
42492,0,96,0
42493,0,93,5
42494,0,73,0
42495,0,20,34
42496,0,100,0
42497,21,79,0
42498,0,100,0
42499,0,97,0
42500,0,100,0
42501,0,100,0
42502,0,100,0
42503,2,94,0
42504,56,34,0
42505,10,90,0
42506,0,76,0
42507,0,98,0
42508,0,99,0
42509,0,87,0
42510,0,38,33
42511,0,79,0
42512,0,99,0
42513,0,83,0
42514,0,99,0
42515,21,68,0
42516,1,80,0
42517,0,88,0
42518,0,100,0
42519,0,100,0
42520,0,99,0
42521,7,12,0
42522,0,99,0
42523,0,46,0
42524,1,47,7
42525,0,94,0
42526,0,100,0
42527,0,100,0
42528,0,100,0
42529,0,96,0
42530,0,98,0
42531,1,93,0
42532,6,94,0
42533,9,91,0
42534,2,98,0
42535,0,98,0
42536,0,91,0
42537,0,100,0
42538,0,88,0
42539,0,46,0
42540,0,66,0
42541,0,77,0
42542,6,92,0
42543,3,95,0
42544,0,96,0
42545,0,100,0
42546,0,75,0
42547,4,68,0
42548,0,77,0
42549,0,100,0
42550,0,100,0
42551,1,46,0
42552,0,99,0
42553,0,43,0
42554,0,96,0
42555,51,40,0
42556,2,98,0
42557,0,93,8
42558,0,99,0
42559,0,100,0
42560,0,100,0
42561,0,94,0
42562,0,92,0
42563,1,96,0
42564,20,66,0
42565,0,97,0
42566,0,99,0
42567,0,2,0
42568,0,90,0
42569,0,89,0
42570,0,87,0
42571,4,96,0
42572,0,54,0
42573,10,69,0
42574,5,85,0
42575,0,65,13
42576,1,84,0
42577,0,100,0
42578,0,100,0
42579,0,100,0
42580,1,99,0
42581,4,93,0
42582,13,87,0
42583,0,100,0
42584,0,89,0
42585,0,97,0
42586,0,100,0
42587,0,100,0
42588,0,94,0
42589,0,100,0
42590,3,92,0
42591,0,100,0
42592,0,100,0
42593,0,49,6
42594,0,31,5
42595,11,79,0
42596,14,3,0
42597,0,82,0
42598,4,81,0
42599,10,79,0
42600,0,100,0
42601,0,98,0
42602,0,99,0
42603,0,100,0
42604,0,85,0
42605,0,83,0
42606,0,20,0
42607,0,89,0
42608,0,100,0
42609,0,97,0
42610,13,68,0
42611,2,97,0
42612,0,9,0
42613,0,19,0
42614,2,98,0
42615,21,79,0
42616,10,84,0
42617,0,99,0
42618,2,97,0
42619,3,90,0
42620,4,92,0
42621,0,60,0
42622,0,92,0
42623,0,95,0
42624,4,9,0
42625,8,32,0
42626,0,76,0
42627,0,29,1
42628,0,9,0
42629,64,36,0
42630,0,100,0
42631,0,91,0
42632,58,16,0
42633,2,96,0
42634,6,72,0
42635,0,49,5
42636,0,73,0
42637,0,100,0
42638,0,100,0
42639,2,81,0
42640,0,74,0
42641,10,79,0
42642,0,84,0
42643,0,99,0
42644,7,50,0
42645,7,59,0
42646,1,61,0
42647,0,100,0
42648,1,72,0
42649,0,97,0
42650,0,96,0
42651,0,68,0
42652,0,96,0
42653,0,100,0
42654,1,68,0
42655,0,96,0
42656,1,89,0
42657,0,88,0
42658,88,3,0
42659,1,60,0
42660,0,95,1
42661,0,100,0
42662,0,98,0
42663,0,100,0
42664,1,99,0
42665,4,84,0
42666,0,99,0
42667,29,70,0
42668,2,98,0
42669,1,24,0
42670,1,69,0
42671,1,97,0
42672,0,81,0
42673,1,14,0
42674,0,66,8
42675,0,75,0
42676,0,100,0
42677,0,100,0
42678,15,47,0
42679,0,91,0
42680,23,75,0
42681,31,67,0
42682,0,7,1
42683,1,18,11
42684,0,98,0
42685,3,18,0
42686,0,99,0
42687,0,94,0
42688,0,81,0
42689,0,56,0
42690,2,63,0
42691,4,76,0
42692,0,66,0
42693,0,73,0
42694,13,13,0
42695,0,100,0
42696,0,56,0
42697,0,68,12
42698,1,77,0
42699,36,63,0
42700,4,96,0
42701,0,100,0
42702,1,54,0
42703,3,96,0
42704,3,69,0
42705,6,85,0
42706,0,100,0
42707,0,11,20
42708,0,91,0
42709,0,72,0
42710,1,50,0
42711,2,43,0
42712,6,65,0
42713,5,71,0
42714,1,34,0
42715,1,15,0
42716,0,77,0
42717,0,100,0
42718,0,99,0
42719,6,1,0
42720,11,89,0
42721,0,82,0
42722,0,61,0
42723,1,35,0
42724,1,48,0
42725,70,14,0
42726,36,45,0
42727,20,52,0
42728,10,40,0
42729,0,62,0
42730,1,87,0
42731,4,2,0
42732,4,2,0
42733,1,31,28
42734,0,8,0
42735,0,83,0
42736,0,100,0
42737,28,72,0
42738,0,86,0
42739,1,99,0
42740,0,100,0
42741,1,99,0
42742,0,100,0
42743,3,58,0
42744,1,99,0
42745,0,100,0
42746,4,53,0
42747,0,36,0
42748,0,48,0
42749,2,67,0
42750,72,28,0
42751,38,61,0
42752,1,98,0
42753,7,93,0
42754,0,92,0
42755,32,65,0
42756,24,76,0
42757,8,82,0
42758,1,0,0
42759,4,33,0
42760,2,0,0
42761,27,50,0
42762,0,89,1
42763,0,57,0
42764,0,45,0
42765,0,95,0
42766,0,90,0
42767,0,100,0
42768,3,23,0
42769,0,100,0
42770,0,83,0
42771,1,75,0
42772,3,1,0
42773,0,100,0
42774,42,58,0
42775,7,93,0
42776,0,23,0
42777,0,60,0
42778,0,91,0
42779,21,30,0
42780,46,52,0
42781,0,100,0
42782,2,41,0
42783,0,100,0
42784,53,13,0
42785,3,2,1
42786,7,43,0
42787,1,2,3
42788,0,54,0
42789,1,72,7
42790,0,100,0
42791,0,100,0
42792,0,92,0
42793,0,100,0
42794,1,61,0
42795,6,94,0
42796,2,98,0
42797,16,84,0
42798,1,99,0
42799,0,100,0
42800,7,93,0
42801,0,100,0
42802,0,61,0
42803,0,86,0
42804,0,71,0
42805,0,88,0
42806,0,100,0
42807,20,80,0
42808,51,49,0
42809,2,88,0
42810,1,95,0
42811,1,93,0
42812,0,93,0
42813,1,1,0
42814,1,49,0
42815,20,74,0
42816,1,51,6
42817,0,59,4
42818,0,80,0
42819,0,40,0
42820,0,47,0
42821,0,65,0
42822,0,46,3
42823,0,83,0
42824,0,32,10
42825,0,99,0
42826,0,78,0
42827,0,100,0
42828,0,0,1
42829,0,30,1
42830,0,65,0
42831,0,82,0
42832,0,91,0
42833,0,86,0
42834,0,8,1
42835,0,49,1
42836,0,94,0
42837,0,100,0
42838,0,100,0
42839,0,24,0
42840,0,8,66
42841,0,12,35
42842,0,100,0
42843,0,99,0
42844,0,100,0
42845,0,97,0
42846,0,3,2
42847,0,96,0
42848,0,96,0
42849,0,29,0
42850,0,99,0
42851,0,46,0
42852,0,99,0
42853,0,100,0
42854,0,100,0
42855,0,45,0
42856,0,11,0
42857,0,59,0
42858,0,24,0
42859,0,95,0
42860,0,96,0
42861,0,99,0
42862,0,96,0
42863,1,1,0
42864,0,85,0
42865,0,17,0
42866,0,100,0
42867,0,75,0
42868,0,100,0
42869,0,74,0
42870,0,25,0
42871,0,3,2
42872,0,100,0
42873,0,97,0
42874,1,63,1
42875,0,6,14
42876,0,99,0
42877,0,100,0
42878,0,100,0
42879,0,100,0
42880,0,100,0
42881,0,99,0
42882,0,98,0
42883,0,87,0
42884,0,80,0
42885,0,19,4
42886,0,79,0
42887,0,74,0
42888,0,66,0
42889,0,30,0
42890,0,92,0
42891,0,52,0
42892,0,94,0
42893,0,51,0
42894,0,94,0
42895,0,100,0
42896,0,73,0
42897,0,38,19
42898,0,28,25
42899,0,63,0
42900,0,45,0
42901,0,79,0
42902,0,74,0
42903,1,47,0
42904,0,31,0
42905,0,36,0
42906,0,71,0
42907,0,100,0
42908,0,88,0
42909,0,69,0
42910,0,20,5
42911,0,57,39
42912,0,87,0
42913,0,74,0
42914,0,25,0
42915,0,96,0
42916,0,26,0
42917,1,19,0
42918,0,17,0
42919,0,79,0
42920,0,100,0
42921,0,64,0
42922,0,21,6
42923,0,97,0
42924,0,80,0
42925,0,100,0
42926,0,85,0
42927,0,88,0
42928,0,100,0
42929,1,88,0
42930,11,73,0
42931,88,11,0
42932,2,70,0
42933,0,92,0
42934,0,28,0
42935,0,88,0
42936,0,65,0
42937,0,81,13
42938,2,98,0
42939,10,75,0
42940,0,77,0
42941,0,98,0
42942,0,87,0
42943,27,59,0
42944,1,88,0
42945,7,87,0
42946,0,84,0
42947,0,78,0
42948,0,80,0
42949,0,80,0
42950,0,73,0
42951,0,76,3
42952,0,61,14
42953,0,100,0
42954,0,88,0
42955,1,99,0
42956,0,100,0
42957,0,100,0
42958,1,99,0
42959,0,85,0
42960,43,47,0
42961,0,86,0
42962,0,100,0
42963,1,99,0
42964,0,45,0
42965,0,84,0
42966,0,1,8
42967,0,99,0
42968,1,99,0
42969,0,100,0
42970,0,57,0
42971,5,87,0
42972,0,78,0
42973,2,93,0
42974,0,88,0
42975,0,100,0
42976,5,95,0
42977,0,63,0
42978,0,96,0
42979,0,72,0
42980,0,34,0
42981,0,0,3
42982,6,94,0
42983,0,87,0
42984,0,100,0
42985,0,99,0
42986,3,91,0
42987,8,69,0
42988,1,68,0
42989,0,88,0
42990,13,75,0
42991,47,47,0
42992,0,96,0
42993,0,96,0
42994,0,77,0
42995,0,82,0
42996,23,69,0
42997,3,82,0
42998,0,100,0
42999,0,65,0
43000,0,48,31
43001,0,100,0
43002,0,100,0
43003,0,84,0
43004,0,83,0
43005,0,99,0
43006,3,89,0
43007,0,97,0
43008,1,79,0
43009,0,79,0
43010,0,95,0
43011,0,90,0
43012,0,70,0
43013,0,90,0
43014,2,82,0
43015,0,96,0
43016,15,80,0
43017,0,2,1
43018,0,84,12
43019,0,100,0
43020,1,97,0
43021,7,83,0
43022,0,96,0
43023,0,100,0
43024,1,99,0
43025,62,19,0
43026,0,98,0
43027,4,96,0
43028,0,80,0
43029,1,85,0
43030,0,100,0
43031,0,98,0
43032,0,76,0
43033,0,77,0
43034,3,97,0
43035,0,77,0
43036,0,70,0
43037,0,81,0
43038,0,99,0
43039,0,100,0
43040,0,63,0
43041,0,68,0
43042,0,99,0
43043,14,66,0
43044,2,94,0
43045,49,51,0
43046,0,64,0
43047,0,94,0
43048,0,88,0
43049,0,75,0
43050,0,92,0
43051,0,100,0
43052,0,99,0
43053,10,60,0
43054,0,90,0
43055,0,31,2
43056,39,12,0
43057,0,100,0
43058,18,82,0
43059,1,53,0
43060,0,98,0
43061,13,87,0
43062,2,87,0
