combo,weight
6s5h2d2s,100
6d6s5c2s,1
6d6s5h2s,1
7c6c6s2s,100
7h6h6s2s,100
8c6c6s2s,100
8h6h6s2s,100
Kc6c6s2s,100
Kh6h6s2s,100
Ac6c6s2s,100
Ah6h6s2s,100
6c6s2d2s,100
6h6s2d2s,100
Ac7c6s2s,100
Ah7h6s2s,100
Tc9c6s2s,100
Th9h6s2s,100
KcTc6s2s,100
KhTh6s2s,100
KcJc6s2s,4
KhJh6s2s,4
KcQc6s2s,100
KhQh6s2s,100
AcKc6s2s,100
AhKh6s2s,100
KcKd6s2s,100
KdKh6s2s,100
KcKh6s2s,100
Ad6s2d2s,100
6s4d3d2s,100
Ad6s3d2s,100
6d6s4d2s,100
8d6s4d2s,100
Kd6s4d2s,100
Ad6s4d2s,100
8d6d6s2s,100
Ad6d6s2s,100
9d8d6s2s,100
Ad8d6s2s,100
Ad9d6s2s,100
QdTd6s2s,19
AdJd6s2s,100
AdQd6s2s,100
7s6c2c2s,100
7s6h2h2s,100
7c7s2c2s,100
7h7s2c2s,100
7c7s2h2s,100
7h7s2h2s,100
8c7s2c2s,100
8h7s2h2s,100
9c7s2c2s,2
9h7s2h2s,2
Ac7s2c2s,100
Ah7s2h2s,100
Ac7s4c2s,100
Ah7s4h2s,100
7c7s5c2s,100
7h7s5h2s,100
7c7s6c2s,100
7h7s6h2s,100
Ac7s6c2s,100
Ah7s6h2s,100
8c7c7s2s,100
8h7h7s2s,100
9c7c7s2s,96
9h7h7s2s,96
Ac7c7s2s,100
Ah7h7s2s,100
7c7s2d2s,100
7h7s2d2s,100
Tc8c7s2s,100
Th8h7s2s,100
Kc8c7s2s,16
Kh8h7s2s,16
Ac8c7s2s,100
Ah8h7s2s,100
Tc9c7s2s,100
Th9h7s2s,100
JcTc7s2s,100
JhTh7s2s,100
AcKc7s2s,100
AhKh7s2s,100
KcKh7s2s,100
Kd7s2d2s,3
Ad7s2d2s,100
Ad7s3d2s,100
7s6d4d2s,100
Ad7s4d2s,100
Ad7s6d2s,100
9d8d7s2s,100
Kd8d7s2s,16
Ad8d7s2s,100
Ad9d7s2s,100
KdTd7s2s,100
AdTd7s2s,100
AdJd7s2s,100
AdQd7s2s,100
AdKd7s2s,100
JdJs8s2s,66
AsTc8s2s,100
AsTh8s2s,100
AsTd8s2s,100
8s5c2c2s,100
8s5h2h2s,100
8s7c2c2s,100
8s7h2h2s,100
8c8s2c2s,100
8h8s2c2s,100
8c8s2h2s,100
8h8s2h2s,100
Qc8s2c2s,1
Qh8s2h2s,1
8d8s2c2s,100
8d8s2h2s,100
8s5c4c2s,100
8s5h4h2s,100
8s6c4c2s,100
8s6h4h2s,100
8c8s4c2s,100
8h8s4h2s,100
8c8s5c2s,100
8h8s5h2s,100
9c8s5c2s,100
9h8s5h2s,100
Ac8s5c2s,100
Ah8s5h2s,100
8c8s7c2s,100
8h8s7h2s,100
Tc8s7c2s,100
Th8s7h2s,100
Ac8s7c2s,100
Ah8s7h2s,100
9c8c8s2s,100
9h8h8s2s,100
Tc8c8s2s,100
Th8h8s2s,100
Jc8c8s2s,100
Jh8h8s2s,100
Qc8c8s2s,1
Qh8h8s2s,1
Kc8c8s2s,100
Kh8h8s2s,100
Ac8c8s2s,100
Ah8h8s2s,100
8c8s2d2s,100
8h8s2d2s,100
JcJd8s2s,16
JdJh8s2s,16
QcQd8s2s,100
QdQh8s2s,100
KcKd8s2s,100
KdKh8s2s,100
KcKh8s2s,100
AcAd8s2s,100
AdAh8s2s,100
8s6d2d2s,100
Ad8s2d2s,100
Ad8s3d2s,100
8s6d4d2s,100
Ad8s4d2s,100
8d8s6d2s,100
9d8s6d2s,100
Kd8s6d2s,100
Ad8s6d2s,100
9d8d8s2s,100
Td9d8s2s,100
Jd9d8s2s,100
Kd9d8s2s,100
Ad9d8s2s,100
JdTd8s2s,100
QdTd8s2s,100
KdTd8s2s,100
AdTd8s2s,100
QdJd8s2s,100
AdJd8s2s,100
Ts9d9s2s,21
TdTs9s2s,100
JdTs9s2s,100
JsTd9s2s,100
QsTd9s2s,100
As9s2d2s,7
AsTd9s2s,100
9s5c2c2s,100
9s5h2h2s,100
9s7c2c2s,2
9s7h2h2s,2
9s8c2c2s,100
9s8h2h2s,100
9d9s2c2s,100
9d9s2h2s,100
9s6c5c2s,100
9s6h5h2s,100
9c9s5c2s,100
9h9s5h2s,100
Jc9s5c2s,1
Jh9s5h2s,1
9s7c6c2s,6
9s7h6h2s,6
9s8c6c2s,100
9s8h6h2s,100
Ac9s6c2s,100
Ah9s6h2s,100
9c9s7c2s,100
9h9s7h2s,100
Tc9s7c2s,100
Th9s7h2s,100
Jc9s7c2s,1
Jh9s7h2s,1
Kc9s7c2s,2
Kh9s7h2s,2
Ac9s7c2s,100
Ah9s7h2s,100
Jc9s8c2s,100
Jh9s8h2s,100
9c9s2d2s,100
9h9s2d2s,100
Td9c9s2s,100
Td9h9s2s,100
Tc9d9s2s,100
Th9d9s2s,100
TcTd9s2s,100
TdTh9s2s,100
JdTc9s2s,100
JdTh9s2s,100
QdTc9s2s,100
QdTh9s2s,100
JcTd9s2s,100
JhTd9s2s,100
KcKd9s2s,100
KdKh9s2s,100
KcKh9s2s,100
9s6d2d2s,11
Ad9s2d2s,100
9d9s4d2s,18
Ad9s4d2s,100
9s8d6d2s,100
9d9s6d2s,100
Kd9s6d2s,23
Ad9s6d2s,100
9d9s8d2s,100
Kd9s8d2s,100
Ad9s8d2s,100
Ad9d9s2s,100
KdTd9s2s,100
AdTd9s2s,100
QdJd9s2s,100
KdJd9s2s,100
AdJd9s2s,100
JsTs9d2s,100
KdJsTs2s,100
AdJsTs2s,100
QsTs9d2s,91
QsTdTs2s,100
QsJdTs2s,100
KdQsTs2s,100
AdQsTs2s,100
AsTs8c2s,100
AsTs8h2s,100
AsTs8d2s,100
AsTs9d2s,100
AsJdTs2s,100
Ts4c2c2s,1
Ts4h2h2s,1
JdTs2c2s,100
JdTs2h2s,100
AdTs2c2s,10
AdTs2h2s,10
Ts8c7c2s,100
Ts8h7h2s,100
Ts9c7c2s,100
Ts9h7h2s,100
TdTs8c2s,58
TdTs8h2s,58
Ts9c9d2s,100
Ts9d9h2s,100
TdTs9c2s,100
TdTs9h2s,100
JdTs9c2s,100
JdTs9h2s,100
QdTs9c2s,100
QdTs9h2s,100
TcTs8d2s,58
ThTs8d2s,58
QdTcTs2s,100
QdThTs2s,100
KdTcTs2s,100
KdThTs2s,100
AdTcTs2s,100
AdThTs2s,100
JcTs9d2s,100
JhTs9d2s,100
QdJcTs2s,100
QdJhTs2s,100
AdJcTs2s,100
AdJhTs2s,100
QcTs9d2s,100
QhTs9d2s,100
QcJdTs2s,100
QhJdTs2s,100
KdQcTs2s,100
KdQhTs2s,100
AdQcTs2s,100
AdQhTs2s,100
KcKdTs2s,100
KdKhTs2s,100
KcKhTs2s,100
AcTs2d2s,10
AhTs2d2s,10
AcJdTs2s,100
AhJdTs2s,100
AdTs2d2s,100
JdTs3d2s,100
QdTs3d2s,100
AdTs3d2s,100
JdTs4d2s,100
QdTs4d2s,100
KdTs4d2s,100
AdTs4d2s,100
Ts8d6d2s,100
QdTs6d2s,100
AdTs6d2s,100
Ts9d8d2s,100
AdTs8d2s,100
KdTs9d2s,100
AdTs9d2s,100
KdTdTs2s,100
AdTdTs2s,100
KdJdTs2s,100
AdJdTs2s,100
KdQdTs2s,100
AdQdTs2s,100
AdKdTs2s,100
QsJs2d2s,23
KdQsJs2s,100
AdQsJs2s,100
AsJs9d2s,100
AsJsTd2s,100
AsQdJs2s,100
Js8c2c2s,1
Js8h2h2s,1
JsTd2c2s,100
JsTd2h2s,100
QdJs2c2s,100
QdJs2h2s,100
KdJs2c2s,1
KdJs2h2s,1
AdJs2c2s,100
AdJs2h2s,100
JdJs4c2s,100
JdJs4h2s,100
Js6c5c2s,4
Js6h5h2s,4
Js8c5c2s,1
Js8h5h2s,1
JsTc5c2s,100
JsTh5h2s,100
Js8c7c2s,1
Js8h7h2s,1
Js9c7c2s,65
Js9h7h2s,65
JsTd8c2s,1
JsTd8h2s,1
JdJs8c2s,100
JdJs8h2s,100
JsTd9c2s,100
JsTd9h2s,100
JsTc8d2s,1
JsTh8d2s,1
JsTc9d2s,100
JsTh9d2s,100
AdJsTc2s,100
AdJsTh2s,100
JcJs8d2s,100
JhJs8d2s,100
KdJcJs2s,100
KdJhJs2s,100
AdJcJs2s,100
AdJhJs2s,100
AdQcJs2s,100
AdQhJs2s,100
KcJs2d2s,1
KhJs2d2s,1
KcKdJs2s,100
KdKhJs2s,100
KcKhJs2s,100
AcJsTd2s,100
AhJsTd2s,100
Js3d2d2s,3
AdJs2d2s,100
KdJs3d2s,100
AdJs3d2s,100
JsTd4d2s,100
AdJs4d2s,100
QdJs6d2s,100
AdJs6d2s,100
Js9d8d2s,100
JsTd8d2s,100
QdJs8d2s,100
AdJs8d2s,100
KdJs9d2s,100
KdJsTd2s,100
AdJsTd2s,100
KdJdJs2s,100
AdJdJs2s,100
KdQdJs2s,100
AdQdJs2s,100
AdKdJs2s,100
AsQs4d2s,100
AsQsTd2s,100
AsQsJd2s,100
Qs5c2c2s,100
Qs5h2h2s,100
Qs8c2c2s,1
Qs8h2h2s,1
QsJd2c2s,100
QsJd2h2s,100
KdQs2c2s,100
KdQs2h2s,100
AdQs2c2s,100
AdQs2h2s,100
Qs6c5c2s,100
Qs6h5h2s,100
KcQs7c2s,100
KhQs7h2s,100
QsJd9c2s,100
QsJd9h2s,100
QsJdTc2s,100
QsJdTh2s,100
AdQsTc2s,100
AdQsTh2s,100
QsJc9d2s,100
QsJh9d2s,100
AdQsJc2s,100
AdQsJh2s,100
KdQcQs2s,100
KdQhQs2s,100
AdQcQs2s,100
AdQhQs2s,100
KcKdQs2s,100
KdKhQs2s,100
KcKhQs2s,100
AdQs2d2s,100
AdQs3d2s,100
Qs6d4d2s,2
QsTd4d2s,100
QsJd4d2s,100
AdQs4d2s,100
QsTd6d2s,100
QsJd6d2s,100
AdQs6d2s,100
QsTd8d2s,100
QsJd8d2s,100
KdQsTd2s,100
AdQsTd2s,100
KdQsJd2s,100
AdQsJd2s,100
KdQdQs2s,100
AdQdQs2s,100
AdKdQs2s,100
As5c2c2s,100
As5h2c2s,100
As5c2h2s,100
As5h2h2s,100
As7c2c2s,100
As7h2c2s,100
As7c2h2s,100
As7h2h2s,100
As3d2c2s,100
As3d2h2s,100
As4d2c2s,100
As4d2h2s,100
As6d2c2s,100
As6d2h2s,100
As8d2c2s,100
As8d2h2s,100
AsJd2c2s,100
AsJd2h2s,100
AsQd2c2s,100
AsQd2h2s,100
AsKd2c2s,100
AsKd2h2s,100
As3c3d2s,100
As3d3h2s,100
AsTd3c2s,100
AsTd3h2s,100
AsJd3c2s,100
AsJd3h2s,100
AsQd3c2s,100
AsQd3h2s,100
As4c2d2s,100
As4h2d2s,100
As4c4d2s,100
As4d4h2s,100
As8d4c2s,4
As8d4h2s,4
AsTd4c2s,100
AsTd4h2s,100
AsJd4c2s,100
AsJd4h2s,100
AsQd4c2s,100
AsQd4h2s,100
As4c4h2s,100
As6c5c2s,100
As6h5c2s,100
As6c5h2s,100
As6h5h2s,100
As5c2d2s,100
As5h2d2s,100
As5c4d2s,100
As5h4d2s,100
As6d5c2s,100
As6d5h2s,100
As8d5c2s,100
As8d5h2s,100
AsJd5c2s,100
AsJd5h2s,100
AsQd5c2s,100
AsQd5h2s,100
As5c5h2s,100
As7c6c2s,100
As7h6h2s,100
As6c2d2s,100
As6h2d2s,100
As6c6d2s,4
As6d6h2s,4
AsQd6c2s,100
AsQd6h2s,100
As6c6h2s,4
AsKc7c2s,100
AsKh7c2s,100
AsKc7h2s,100
AsKh7h2s,100
As7c2d2s,100
As7h2d2s,100
As8d7c2s,100
As8d7h2s,100
As9d7c2s,100
As9d7h2s,100
AsJd7c2s,100
AsJd7h2s,100
AsKd7c2s,100
AsKd7h2s,100
As7c7h2s,100
As8c2d2s,100
As8h2d2s,100
As8c4d2s,4
As8h4d2s,4
As8c8d2s,100
As8d8h2s,100
AsTd8c2s,100
AsTd8h2s,100
AsQd8c2s,100
AsQd8h2s,100
As8c8h2s,100
As9c8d2s,100
As9h8d2s,100
AsTd9c2s,100
AsTd9h2s,100
AsJd9c2s,100
AsJd9h2s,100
AsTc3d2s,100
AsTh3d2s,100
AsTc4d2s,100
AsTh4d2s,100
AsTc8d2s,100
AsTh8d2s,100
AsTc9d2s,100
AsTh9d2s,100
AsJc4d2s,100
AsJh4d2s,100
AsJc8d2s,100
AsJh8d2s,100
AsJcTd2s,100
AsJhTd2s,100
AsQdJc2s,100
AsQdJh2s,100
AsQc4d2s,100
AsQh4d2s,100
AsQc6d2s,100
AsQh6d2s,100
AsKcKd2s,100
AsKdKh2s,100
AdAsKc2s,100
AdAsKh2s,100
AsKcKh2s,100
AcAsKd2s,100
AhAsKd2s,100
AdAs2d2s,100
AsKd3d2s,100
AdAs3d2s,100
AdAs4d2s,100
As8d6d2s,100
AsTd6d2s,100
AsJd6d2s,100
AdAs6d2s,100
AsJd8d2s,100
AsQd8d2s,100
AdAs8d2s,100
AdAs9d2s,100
AsKdTd2s,100
AdAsTd2s,100
AsKdJd2s,100
AdAsJd2s,100
AsKdQd2s,100
AdAsQd2s,100
AdAsKd2s,100
4c4d2c2s,100
4d4h2c2s,100
4c4d2h2s,100
4d4h2h2s,100
5h4c2c2s,100
5c4h2c2s,100
5h4h2c2s,100
5c4c2h2s,100
5h4c2h2s,100
5c4h2h2s,100
6c5c2c2s,76
6h5c2c2s,76
6c5h2c2s,76
6h5h2c2s,76
6c5c2h2s,76
6h5c2h2s,76
6c5h2h2s,76
6h5h2h2s,76
5c4d2c2s,100
5h4d2h2s,100
6d5c2c2s,100
6d5h2h2s,100
6c6d2c2s,100
6d6h2c2s,100
6c6d2h2s,100
6d6h2h2s,100
6c6h2c2s,100
6c6h2h2s,100
7c7h2c2s,100
7c7h2h2s,100
8c8d2c2s,100
8d8h2c2s,100
8c8d2h2s,100
8d8h2h2s,100
AdTc2c2s,10
AdTh2h2s,10
KdJc2c2s,1
KdJh2h2s,1
AdJc2c2s,100
AdJh2h2s,100
KdQc2c2s,100
KdQh2h2s,100
AdQc2c2s,100
AdQh2h2s,100
Kc4d2c2s,100
Kh4d2h2s,100
KcQd2c2s,100
KhQd2h2s,100
KcKd2c2s,100
KdKh2c2s,100
KcKd2h2s,100
KdKh2h2s,100
AdKc2c2s,100
AdKh2h2s,100
Kc3h2c2s,12
Kh3c2h2s,12
KcKh2c2s,100
KcKh2h2s,100
Ac6d2c2s,100
Ah6d2h2s,100
AcKd2c2s,100
AhKd2h2s,100
Ad4d2c2s,100
Ad4d2h2s,100
Ad6d2c2s,100
Ad6d2h2s,100
JdTd2c2s,100
JdTd2h2s,100
QdTd2c2s,100
QdTd2h2s,100
QdJd2c2s,100
QdJd2h2s,100
KcKd3c2s,100
KdKh3c2s,100
KcKd3h2s,100
KdKh3h2s,100
KcKh3c2s,100
KcKh3h2s,100
AcQd3c2s,100
AhQd3h2s,100
AcKd3c2s,100
AhKd3h2s,100
AcAd3c2s,100
AdAh3c2s,100
AcAd3h2s,100
AdAh3h2s,100
Ad4d3c2s,100
Ad4d3h2s,100
AdKd3c2s,100
AdKd3h2s,100
5c4c2d2s,100
5h4h2d2s,100
5c4c4d2s,100
5h4d4h2s,100
5c4c4h2s,100
5h4c4h2s,100
Kc4c2d2s,4
Kh4h2d2s,4
KcKd4c2s,100
KdKh4c2s,100
KcKd4h2s,100
KdKh4h2s,100
AdKc4c2s,100
AdKh4h2s,100
KcKh4c2s,100
KcKh4h2s,100
Ac8d4c2s,3
Ah8d4h2s,3
AcTd4c2s,100
AhTd4h2s,100
AcQd4c2s,100
AhQd4h2s,100
AcKd4c2s,100
AhKd4h2s,100
4c4h2d2s,100
Ad4c3d2s,100
Ad4h3d2s,100
Ad6d4c2s,100
Ad6d4h2s,100
Ad8d4c2s,9
Ad8d4h2s,9
AdQd4c2s,100
AdQd4h2s,100
6c5c2d2s,100
6h5h2d2s,100
6c6d5c2s,100
6d6h5h2s,100
6c6h5c2s,100
6c6h5h2s,100
KcKh5c2s,100
KcKh5h2s,100
Ac5c4d2s,100
Ah5h4d2s,100
Ac6d5c2s,100
Ah6d5h2s,100
Ac8d5c2s,100
Ah8d5h2s,100
AcTd5c2s,100
AhTd5h2s,100
AcJd5c2s,100
AhJd5h2s,100
AcQd5c2s,100
AhQd5h2s,100
AcAd5c2s,100
AdAh5c2s,100
AcAd5h2s,100
AdAh5h2s,100
Ac6h5c2s,100
Ah6h5c2s,100
Ac6c5h2s,100
Ah6c5h2s,100
Ad5c4d2s,100
Ad5h4d2s,100
KcKh6c2s,100
KcKh6h2s,100
AhKc6c2s,67
AcKh6c2s,67
AhKh6c2s,67
AcKc6h2s,67
AhKc6h2s,67
AcKh6h2s,67
Ac6c6d2s,100
Ah6d6h2s,100
AcKd6c2s,100
AhKd6h2s,100
AcAd6c2s,100
AdAh6c2s,100
AcAd6h2s,100
AdAh6h2s,100
Ac6c6h2s,100
Ah6c6h2s,100
6c6h2d2s,100
Ad6c4d2s,100
Ad6h4d2s,100
Ad8d6c2s,100
Ad8d6h2s,100
Ac7c2d2s,100
Ah7h2d2s,100
Ac8d7c2s,100
Ah8d7h2s,100
Ac9d7c2s,100
Ah9d7h2s,100
AcTd7c2s,100
AhTd7h2s,100
AcJd7c2s,100
AhJd7h2s,100
AcQd7c2s,100
AhQd7h2s,100
AcAd7c2s,100
AdAh7c2s,100
AcAd7h2s,100
AdAh7h2s,100
Ac7c7h2s,100
Ah7c7h2s,100
7c7h2d2s,100
9c8c8d2s,1
9h8d8h2s,1
9c9d8c2s,99
9d9h8h2s,99
9c8c8h2s,1
9h8c8h2s,1
TcTd8c2s,100
TdTh8h2s,100
JdTc8c2s,1
JdTh8h2s,1
Tc9h8c2s,6
Th9h8c2s,6
Tc9c8h2s,6
Th9c8h2s,6
JcTd8c2s,100
JhTd8h2s,100
KcKd8c2s,100
KdKh8c2s,100
KcKd8h2s,100
KdKh8h2s,100
AdKc8c2s,100
AdKh8h2s,100
KcKh8c2s,100
KcKh8h2s,100
Ac8c4d2s,9
Ah8h4d2s,9
Ac8c8d2s,100
Ah8d8h2s,100
AcTd8c2s,100
AhTd8h2s,100
AcKd8c2s,100
AhKd8h2s,100
8c8h2d2s,100
Ad8c6d2s,100
Ad8h6d2s,100
Td9d8c2s,1
Td9d8h2s,1
Ad9d8c2s,100
Ad9d8h2s,100
JdTd8c2s,100
JdTd8h2s,100
Tc9c8d2s,1
Th9h8d2s,1
JdTc9c2s,100
JdTh9h2s,100
JcTd9c2s,100
JhTd9h2s,100
Kc9c9d2s,9
Kh9d9h2s,9
KcKd9c2s,100
KdKh9c2s,100
KcKd9h2s,100
KdKh9h2s,100
AdKc9c2s,100
AdKh9h2s,100
KcKh9c2s,100
KcKh9h2s,100
Ac9c8d2s,100
Ah9h8d2s,100
AcKd9c2s,100
AhKd9h2s,100
Ad9c8d2s,100
Ad9h8d2s,100
Td9c9d2s,100
Td9d9h2s,100
Ad9c9d2s,100
Ad9d9h2s,100
QdJd9c2s,100
QdJd9h2s,100
JcTc8d2s,100
JhTh8d2s,100
JcTc9d2s,100
JhTh9d2s,100
AdJcTc2s,100
AdJhTh2s,100
KdQcTc2s,100
KdQhTh2s,100
AdQcTc2s,100
AdQhTh2s,100
KcKdTc2s,100
KdKhTc2s,100
KcKdTh2s,100
KdKhTh2s,100
KcKhTc2s,100
KcKhTh2s,100
AcTc8d2s,100
AhTh8d2s,100
JdTc8d2s,100
JdTh8d2s,100
AdTcTh2s,3
KdQcJc2s,100
KdQhJh2s,100
AdQcJc2s,100
AdQhJc2s,100
AdQcJh2s,100
AdQhJh2s,100
KcKdJc2s,100
KdKhJc2s,100
KcKdJh2s,100
KdKhJh2s,100
KcKhJc2s,100
KcKhJh2s,100
AcJc8d2s,100
AhJh8d2s,100
JcTd8d2s,1
JhTd8d2s,1
AdJcTd2s,100
AdJhTd2s,100
KdJcJh2s,100
AdJcJh2s,100
KcQc2d2s,100
KhQh2d2s,100
KcQcQd2s,100
KhQcQd2s,100
KcQdQh2s,100
KhQdQh2s,100
KcKdQc2s,100
KdKhQc2s,100
KcKdQh2s,100
KdKhQh2s,100
KcKhQc2s,100
KcKhQh2s,100
AcQc4d2s,100
AhQh4d2s,100
AcQc6d2s,100
AhQh6d2s,100
AdQcJd2s,100
AdQhJd2s,100
AdKdQc2s,100
AdKdQh2s,100
KdQcQh2s,100
AdQcQh2s,100
AcKc4d2s,100
AhKh4d2s,100
AcKc6d2s,100
AhKh6d2s,100
AcKc8d2s,100
AhKh8d2s,100
AcAdKc2s,100
AdAhKc2s,100
AcAdKh2s,100
AdAhKh2s,100
AcKcKh2s,100
AhKcKh2s,100
KcKd2d2s,100
KdKh2d2s,100
AdKc2d2s,100
AdKh2d2s,100
KcKh2d2s,100
KcKd3d2s,100
KdKh3d2s,100
AdKc3d2s,100
AdKh3d2s,100
KcKh3d2s,100
KcKd4d2s,100
KdKh4d2s,100
AdKc4d2s,100
AdKh4d2s,100
KcKh4d2s,100
KcKh6d2s,100
KcKh8d2s,100
KcKd9d2s,100
KdKh9d2s,100
AdKc9d2s,100
AdKh9d2s,100
KcKh9d2s,100
KcKdTd2s,100
KdKhTd2s,100
AdKcTd2s,100
AdKhTd2s,100
KcKhTd2s,100
KcQdJd2s,100
KhQdJd2s,100
KcKdJd2s,100
KdKhJd2s,100
AdKcJd2s,100
AdKhJd2s,100
KcKhJd2s,100
KcKdQd2s,100
KdKhQd2s,100
AdKcQd2s,100
AdKhQd2s,100
KcKhQd2s,100
AdKcKh2s,100
AcAd2d2s,100
AdAh2d2s,100
AcAd3d2s,100
AdAh3d2s,100
AcAd4d2s,100
AdAh4d2s,100
AcAdJd2s,100
AdAhJd2s,100
AcKdQd2s,100
AhKdQd2s,100
AcAdQd2s,100
AdAhQd2s,100
AcAdKd2s,100
AdAhKd2s,100
Ad3d2d2s,99
Ad4d2d2s,100
JdTd2d2s,99
QdJd2d2s,23
AdJd2d2s,100
AdQd4d2s,99
JdTd9d2s,100
QdTd9d2s,99
QdJdTd2s,100
AdJdTd2s,100
KdQdTd2s,100
AdQdTd2s,100
KdQdJd2s,100
AdQdJd2s,100
5s4s3c3s,37
5s4s3h3s,37
5s4c4s3s,62
5s4h4s3s,62
5c5s4s3s,65
5h5s4s3s,65
6c5s4s3s,100
6h5s4s3s,100
5s4s3d3s,37
5s4d4s3s,62
6d5s4s3s,100
6s5c4s3s,100
6s5h4s3s,100
7c6s4s3s,13
7h6s4s3s,13
7s6c4s3s,58
7s6h4s3s,58
7s6d4s3s,58
As4s3d3s,100
AsTd4s3s,4
AsJd4s3s,100
