combo,weight
AhKd3h3s,4
Ad3c3s2d,95
Ad3h3s2d,95
Ad4d3c3s,55
Ad4d3h3s,55
KdTd3c3s,100
KdTd3h3s,100
KdJd3c3s,100
KdJd3h3s,100
AdJd3c3s,100
AdJd3h3s,100
KdQd3c3s,100
KdQd3h3s,100
AdKd3c3s,97
AdKd3h3s,97
7c7h4c3s,64
7c7h4h3s,64
KdQc4c3s,14
KdQh4h3s,14
Kc4c3d3s,100
Kh4h3d3s,100
Kc4c4d3s,87
Kh4d4h3s,87
KcKh4c3s,44
KcKh4h3s,44
Ad4c3d3s,60
Ad4h3d3s,60
Ad4c4d3s,96
Ad4d4h3s,96
Kd6d4c3s,71
Kd6d4h3s,71
Ad6d4c3s,100
Ad6d4h3s,100
AdKd4c3s,100
AdKd4h3s,100
6c5c5h3s,67
6h5c5h3s,67
7c5c3d3s,55
7h5h3d3s,55
Kc5c5h3s,88
Kh5c5h3s,88
KcKh5c3s,34
KcKh5h3s,34
6d5c4d3s,82
6d5h4d3s,82
Kd5c4d3s,71
Kd5h4d3s,71
Ad5c4d3s,96
Ad5h4d3s,96
Kd6d5c3s,71
Kd6d5h3s,71
Ad6d5c3s,79
Ad6d5h3s,79
7c6c6d3s,11
7h6d6h3s,11
7c7h6c3s,100
7c7h6h3s,100
8c8d6c3s,57
8d8h6h3s,57
Kc6c6d3s,100
Kh6d6h3s,100
Kc6c6h3s,32
Kh6c6h3s,32
KcKh6c3s,87
KcKh6h3s,87
Kd6c4d3s,48
Kd6h4d3s,48
Ad6c4d3s,100
Ad6h4d3s,100
Ad8d6c3s,39
Ad8d6h3s,39
Ad9d6c3s,59
Ad9d6h3s,59
AdKd6c3s,83
AdKd6h3s,83
7c7h3d3s,63
7c6d4d3s,47
7h6d4d3s,47
Ad7c4d3s,61
Ad7h4d3s,61
Ad7c6d3s,25
Ad7h6d3s,25
AdKd7c3s,57
AdKd7h3s,57
KcKh8c3s,89
KcKh8h3s,89
AcKd8c3s,80
AhKd8h3s,80
KcKh9c3s,57
KcKh9h3s,57
Ad9c6d3s,30
Ad9h6d3s,30
AdKd9c3s,67
AdKd9h3s,67
