combo,weight
8d8s2h2s,100
8c8s2c2h,100
8c8s2h2s,100
Kh8c7h2c,49
Kh8s7h2s,49
Ah8c8h2c,100
Ah8h8s2c,100
Ah8c8h2s,100
Ah8h8s2s,100
8c8h2c2d,100
8h8s2c2d,100
8c8h2d2s,100
8h8s2d2s,100
8c8h2c2s,100
8h8s2c2s,100
Qh9h8c2c,100
Qh9h8s2s,100
Kh9h8c2c,100
Kh9h8s2s,100
QhTh8c2c,100
QhTh8s2s,100
KhTh8c2c,100
KhTh8s2s,100
QhJh8c2c,100
QhJh8s2s,100
8c4d2c2d,31
8s4d2d2s,31
Jd8c2c2d,1
Jd8s2d2s,1
Qd8c2c2d,1
Qd8s2d2s,1
8c8s2c2d,100
8c8s2d2s,100
8c8d4d2c,100
8d8s4d2s,100
Ad8c4d2c,51
Ad8s4d2c,51
Ad8c4d2s,51
Ad8s4d2s,51
8c8s2c2s,100
8c8s4s2c,100
8c8s4c2s,100
As8c8s2c,100
Ac8c8s2s,100
9c9d2c2h,100
9d9s2c2h,100
9c9d2h2s,100
9d9s2h2s,100
9c9s2c2h,100
9c9s2h2s,100
Jh9c5h2c,1
Jh9s5h2s,1
Kh9c5h2c,2
Kh9s5h2s,2
Jh9c7h2c,1
Jh9s7h2s,1
Kh9c7h2c,2
Kh9s7h2s,2
Kh9c8h2c,100
Kh9s8h2s,100
Ah9c9h2c,100
Ah9h9s2c,100
Ah9c9h2s,100
Ah9h9s2s,100
KhTh9c2c,100
KhTh9s2c,100
KhTh9c2s,100
KhTh9s2s,100
9c7d2c2d,2
9s7d2d2s,2
9c9d2c2d,100
9d9s2c2d,100
9c9d2d2s,100
9d9s2d2s,100
9c9s2c2d,100
9c9s2d2s,100
9c9d4d2c,18
9d9s4d2s,18
Jd9c5d2c,1
Jd9s5d2s,1
Jd9c7d2c,1
Jd9s7d2s,1
Kd9c7d2c,2
Kd9s7d2s,2
9c9s4s2c,18
9c9s4c2s,18
Ks9c5s2c,8
Kc9s5s2c,8
Ks9c5c2s,8
Kc9s5c2s,8
Ks9c6s2c,12
Kc9s6s2c,12
Ks9c6c2s,12
Kc9s6c2s,12
AhJcTc2c,100
AhJsTc2c,100
AhJcTs2c,100
AhJsTs2c,100
AhJcTc2s,100
AhJsTc2s,100
AhJcTs2s,100
AhJsTs2s,100
AhQcTc2c,100
AhQsTc2c,100
AhQcTs2c,100
AhQsTs2c,100
AhQcTc2s,100
AhQsTc2s,100
AhQcTs2s,100
AhQsTs2s,100
AhKcTc2c,100
AhKsTc2c,100
AhKcTs2c,100
AhKsTs2c,100
AhKcTc2s,100
AhKsTc2s,100
AhKcTs2s,100
AhKsTs2s,100
TcTd2c2h,100
TdTs2c2h,100
TcTd2h2s,100
TdTs2h2s,100
KhTc7h2c,100
KhTs7h2s,100
QhTc9h2c,100
QhTs9h2c,100
QhTc9h2s,100
QhTs9h2s,100
KhTc9h2c,100
KhTs9h2c,100
KhTc9h2s,100
KhTs9h2s,100
AhTcTh2c,100
AhThTs2c,100
AhTcTh2s,100
AhThTs2s,100
JhTc2c2s,100
JhTs2c2s,100
QhTcTs2c,100
QhTcTs2s,100
AhTc2c2d,10
AhTs2d2s,10
AhQdTc2c,100
AhQdTs2s,100
AhTc2c2s,10
AhTs2c2s,10
AhTcTs2c,100
AhTcTs2s,100
TcTd2c2d,100
TdTs2c2d,100
TcTd2d2s,100
TdTs2d2s,100
TcTd4d2c,100
TdTs4d2s,100
JdTc4d2c,100
JdTs4d2s,100
QdTc4d2c,100
QdTs4d2s,100
KdTc4d2c,100
KdTs4d2s,100
QdTc6d2c,100
QdTs6d2s,100
AdTc2c2s,10
AdTs2c2s,10
TcTs4s2c,100
TcTs4c2s,100
KcQhJc2c,100
KsQhJc2c,100
KcQhJs2c,100
KsQhJs2c,100
KcQhJc2s,100
KsQhJc2s,100
KcQhJs2s,100
KsQhJs2s,100
JcJd2c2h,100
JdJs2c2h,100
JcJd2h2s,100
JdJs2h2s,100
KdJc2c2h,1
KdJs2h2s,1
Jc8h5h2c,1
Js8h5h2s,1
KhJc7h2c,100
KhJs7h2s,100
JcTd8h2c,1
JsTd8h2s,1
JcTh2c2d,100
JsTh2d2s,100
JcTh8d2c,1
JsTh8d2s,1
AhJcJh2c,100
AhJhJs2c,100
AhJcJh2s,100
AhJhJs2s,100
JcJh2c2d,100
JhJs2c2d,100
JcJh2d2s,100
JhJs2d2s,100
JcJh4d2c,100
JhJs4d2s,100
QhJcJd2c,100
QhJdJs2c,100
QhJcJd2s,100
QhJdJs2s,100
KhJc2c2s,1
KhJs2c2s,1
AhJcJd2c,100
AhJdJs2c,100
AhJcJd2s,100
AhJdJs2s,100
AhQdJc2c,100
AhQdJs2c,100
AhQdJc2s,100
AhQdJs2s,100
AhJcJs2c,100
AhJcJs2s,100
Jc4d2c2d,100
Js4d2d2s,100
Jc8d2c2d,1
Js8d2d2s,1
JcJd2c2d,100
JdJs2c2d,100
JcJd2d2s,100
JdJs2d2s,100
JcTd4d2c,100
JsTd4d2s,100
JcJd4d2c,100
JdJs4d2c,100
JcJd4d2s,100
JdJs4d2s,100
JcJs4d2c,100
JcJs4d2s,100
Jc8d5d2c,1
Js8d5d2s,1
Jc8d7d2c,1
Js8d7d2s,1
JcJd4s2c,100
JdJs4s2c,100
JcJd4c2s,100
JdJs4c2s,100
Jc8s5s2c,1
Js8c5c2s,1
AcKcQc2c,100
AsKcQc2c,100
AcKsQc2c,100
AsKsQc2c,100
AcKcQs2c,100
AsKcQs2c,100
AcKsQs2c,100
AsKsQs2c,100
AcKcQc2s,100
AsKcQc2s,100
AcKsQc2s,100
AsKsQc2s,100
AcKcQs2s,100
AsKcQs2s,100
AcKsQs2s,100
AsKsQs2s,100
AhKcQc2c,100
AhKsQc2c,100
AhKcQs2c,100
AhKsQs2c,100
AhKcQc2s,100
AhKsQc2s,100
AhKcQs2s,100
AhKsQs2s,100
QcJh6h2c,100
QsJh6h2s,100
KhQc7h2c,100
KhQs7h2s,100
AhQcTd2c,100
AhQsTd2s,100
AhQcQs2c,100
AhQcQs2s,100
Qc4d2c2d,100
Qs4d2d2s,100
Qc8d2c2d,1
Qs8d2d2s,1
QcQs2c2d,100
QcQs2d2s,100
Qc6d4d2c,2
Qs6d4d2s,2
QcTd4d2c,100
QsTd4d2s,100
KdQc6d2c,100
KdQs6d2s,100
KdQc7d2c,100
KdQs7d2s,100
QcQd2c2s,100
QdQs2c2s,100
Kc4d2c2h,100
Ks4d2h2s,100
Kc4s2c2h,52
Ks4s2c2h,52
Kc4c2h2s,52
Ks4c2h2s,52
Kc9h5h2c,13
Ks9h5h2s,13
AsKc6h2c,67
AcKs6h2c,67
AsKs6h2c,67
AcKc6h2s,67
AsKc6h2s,67
AcKs6h2s,67
KcTh7h2c,100
KsTh7h2s,100
KcJh7h2c,100
KsJh7h2s,100
KcQh7h2c,100
KsQh7h2s,100
AdKc7h2c,9
AdKs7h2s,9
AsKc7h2c,70
AcKs7h2c,70
AsKs7h2c,70
AcKc7h2s,70
AsKc7h2s,70
AcKs7h2s,70
KcTh2c2d,100
KsTh2d2s,100
AhKcKh2c,100
AhKhKs2c,100
AhKcKh2s,100
AhKhKs2s,100
AhKc4d2c,100
AhKs4d2s,100
AhKc6d2c,2
AhKs6d2s,2
AhKcQd2c,100
AhKsQd2c,100
AhKcQd2s,100
AhKsQd2s,100
AhKc6s2c,2
AhKs6s2c,2
AhKc6c2s,2
AhKs6c2s,2
AhKc7s2c,15
AhKs7s2c,15
AhKc7c2s,15
AhKs7c2s,15
AhKc9s2c,100
AhKs9s2c,100
AhKc9c2s,100
AhKs9c2s,100
Kc4d2c2d,100
Ks4d2d2s,100
Kc7d2c2d,3
Ks7d2d2s,3
Kc4s2c2d,52
Ks4s2c2d,52
Kc4c2d2s,52
Ks4c2d2s,52
KcTd4d2c,100
KsTd4d2s,100
KcJd4d2c,100
KsJd4d2s,100
Kc4d2c2s,100
Ks4d2c2s,100
Kc7d5d2c,14
Ks7d5d2s,14
Kc7d6d2c,2
Ks7d6d2s,2
AdKc6s2c,2
AdKs6s2c,2
AdKc6c2s,2
AdKs6c2s,2
Kc7s5s2c,14
Ks7c5c2s,14
AcAh2c2h,100
AhAs2c2h,100
AcAh2h2s,100
AhAs2h2s,100
Ac4d2c2h,100
As4d2h2s,100
Ac5d2c2h,100
As5d2h2s,100
AcAh5h2c,100
AhAs5h2c,100
AcAh5h2s,100
AhAs5h2s,100
Ac5h2c2d,100
As5h2d2s,100
Ac5h4d2c,100
As5h4d2s,100
Ac6h2c2d,100
As6h2d2s,100
Ac6h4d2c,100
As6h4d2s,100
Ac8d6h2c,100
As8d6h2s,100
AcQd6h2c,100
AsQd6h2s,100
Ac6h2c2s,100
As6h2c2s,100
Ac6h4s2c,100
As6h4s2c,100
Ac6h4c2s,100
As6h4c2s,100
Ac6h6s2c,52
As6h6s2c,52
Ac6c6h2s,52
