3c3d2c2d
3c3d2c2h
3c3d2c2s
3c3d2d2h
3c3d2d2s
3c3d2h2s
3c3h2c2d
3c3h2c2h
3c3h2c2s
3c3h2d2h
3c3h2d2s
3c3h2h2s
3c3s2c2d
3c3s2c2h
3c3s2c2s
3c3s2d2h
3c3s2d2s
3c3s2h2s
3d3h2c2d
3d3h2c2h
3d3h2c2s
3d3h2d2h
3d3h2d2s
3d3h2h2s
3d3s2c2d
3d3s2c2h
3d3s2c2s
3d3s2d2h
3d3s2d2s
3d3s2h2s
3h3s2c2d
3h3s2c2h
3h3s2c2s
3h3s2d2h
3h3s2d2s
3h3s2h2s
4c3c3d2d
4c3c3h2h
4c3c3s2s
4c3d2c2d
4c3h2c2h
4c3s2c2s
4c4d2c2d
4c4d2c2h
4c4d2c2s
4c4d2d2h
4c4d2d2s
4c4d2h2s
4c4d3c2d
4c4d3c3d
4c4d3c3h
4c4d3c3s
4c4d3d2c
4c4d3d3h
4c4d3d3s
4c4d3h3s
4c4h2c2d
4c4h2c2h
4c4h2c2s
4c4h2d2h
4c4h2d2s
4c4h2h2s
4c4h3c2h
4c4h3c3d
4c4h3c3h
4c4h3c3s
4c4h3d3h
4c4h3d3s
4c4h3h2c
4c4h3h3s
4c4s2c2d
4c4s2c2h
4c4s2c2s
4c4s2d2h
4c4s2d2s
4c4s2h2s
4c4s3c2s
4c4s3c3d
4c4s3c3h
4c4s3c3s
4c4s3d3h
4c4s3d3s
4c4s3h3s
4c4s3s2c
4d3c2c2d
4d3c3d2c
4d3d3h2h
4d3d3s2s
4d3h2d2h
4d3s2d2s
4d4h2c2d
4d4h2c2h
4d4h2c2s
4d4h2d2h
4d4h2d2s
4d4h2h2s
4d4h3c3d
4d4h3c3h
4d4h3c3s
4d4h3d2h
4d4h3d3h
4d4h3d3s
4d4h3h2d
4d4h3h3s
4d4s2c2d
4d4s2c2h
4d4s2c2s
4d4s2d2h
4d4s2d2s
4d4s2h2s
4d4s3c3d
4d4s3c3h
4d4s3c3s
4d4s3d2s
4d4s3d3h
4d4s3d3s
4d4s3h3s
4d4s3s2d
4h3c2c2h
4h3c3h2c
4h3d2d2h
4h3d3h2d
4h3h3s2s
4h3s2h2s
4h4s2c2d
4h4s2c2h
4h4s2c2s
4h4s2d2h
4h4s2d2s
4h4s2h2s
4h4s3c3d
4h4s3c3h
4h4s3c3s
4h4s3d3h
4h4s3d3s
4h4s3h2s
4h4s3h3s
4h4s3s2h
4s3c2c2s
4s3c3s2c
4s3d2d2s
4s3d3s2d
4s3h2h2s
4s3h3s2h
5c3c3d2d
5c3c3h2h
5c3c3s2s
5c3d2c2d
5c3h2c2h
5c3s2c2s
5c4c2d2h
5c4c2d2s
5c4c2h2s
5c4c3c3d
5c4c3c3h
5c4c3c3s
5c4c3d2d
5c4c3d3h
5c4c3d3s
5c4c3h2h
5c4c3h3s
5c4c3s2s
5c4c4d2d
5c4c4d2h
5c4c4d2s
5c4c4d3c
5c4c4d3d
5c4c4d3h
5c4c4d3s
5c4c4h2d
5c4c4h2h
5c4c4h2s
5c4c4h3c
5c4c4h3d
5c4c4h3h
5c4c4h3s
5c4c4s2d
5c4c4s2h
5c4c4s2s
5c4c4s3c
5c4c4s3d
5c4c4s3h
5c4c4s3s
5c4d2c2d
5c4d2c2h
5c4d2c2s
5c4d2d2h
5c4d2d2s
5c4d3c2d
5c4d3c3d
5c4d3c3h
5c4d3c3s
5c4d3d2c
5c4d3d3h
5c4d3d3s
5c4d4h2d
5c4d4h2h
5c4d4h3c
5c4d4h3d
5c4d4h3h
5c4d4s2d
5c4d4s2s
5c4d4s3c
5c4d4s3d
5c4d4s3s
5c4h2c2d
5c4h2c2h
5c4h2c2s
5c4h2d2h
5c4h2h2s
5c4h3c2h
5c4h3c3d
5c4h3c3h
5c4h3c3s
5c4h3d3h
5c4h3h2c
5c4h3h3s
5c4h4s2h
5c4h4s2s
5c4h4s3c
5c4h4s3h
5c4h4s3s
5c4s2c2d
5c4s2c2h
5c4s2c2s
5c4s2d2s
5c4s2h2s
5c4s3c2s
5c4s3c3d
5c4s3c3h
5c4s3c3s
5c4s3d3s
5c4s3h3s
5c4s3s2c
5c5d2c2d
5c5d2c2h
5c5d2c2s
5c5d2d2h
5c5d2d2s
5c5d2h2s
5c5d3c2d
5c5d3c3d
5c5d3c3h
5c5d3c3s
5c5d3d2c
5c5d3d3h
5c5d3d3s
5c5d3h3s
5c5d4c2d
5c5d4c2h
5c5d4c2s
5c5d4c3c
5c5d4c3d
5c5d4c3h
5c5d4c3s
5c5d4c4d
5c5d4c4h
5c5d4c4s
5c5d4d2c
5c5d4d2h
5c5d4d2s
5c5d4d3c
5c5d4d3d
5c5d4d3h
5c5d4d3s
5c5d4d4h
5c5d4d4s
5c5d4h2c
5c5d4h2d
5c5d4h3c
5c5d4h3d
5c5d4h3h
5c5d4h4s
5c5d4s2c
5c5d4s2d
5c5d4s3c
5c5d4s3d
5c5d4s3s
5c5h2c2d
5c5h2c2h
5c5h2c2s
5c5h2d2h
5c5h2d2s
5c5h2h2s
5c5h3c2h
5c5h3c3d
5c5h3c3h
5c5h3c3s
5c5h3d3h
5c5h3d3s
5c5h3h2c
5c5h3h3s
5c5h4c2d
5c5h4c2h
5c5h4c2s
5c5h4c3c
5c5h4c3d
5c5h4c3h
5c5h4c3s
5c5h4c4d
5c5h4c4h
5c5h4c4s
5c5h4d2c
5c5h4d2h
5c5h4d3c
5c5h4d3d
5c5h4d3h
5c5h4d4h
5c5h4d4s
5c5h4h2c
5c5h4h2d
5c5h4h2s
5c5h4h3c
5c5h4h3d
5c5h4h3h
5c5h4h3s
5c5h4h4s
5c5h4s2c
5c5h4s2h
5c5h4s3c
5c5h4s3h
5c5h4s3s
5c5s2c2d
5c5s2c2h
5c5s2c2s
5c5s2d2h
5c5s2d2s
5c5s2h2s
5c5s3c2s
5c5s3c3d
5c5s3c3h
5c5s3c3s
5c5s3d3h
5c5s3d3s
5c5s3h3s
5c5s3s2c
5c5s4c2d
5c5s4c2h
5c5s4c2s
5c5s4c3c
5c5s4c3d
5c5s4c3h
5c5s4c3s
5c5s4c4d
5c5s4c4h
5c5s4c4s
5c5s4d2c
5c5s4d2s
5c5s4d3c
5c5s4d3d
5c5s4d3s
5c5s4d4h
5c5s4d4s
5c5s4h2c
5c5s4h2s
5c5s4h3c
5c5s4h3h
5c5s4h3s
5c5s4h4s
5c5s4s2c
5c5s4s2d
5c5s4s2h
5c5s4s3c
5c5s4s3d
5c5s4s3h
5c5s4s3s
5d3c2c2d
5d3c3d2c
5d3d3h2h
5d3d3s2s
5d3h2d2h
5d3s2d2s
5d4c2c2d
5d4c2c2h
5d4c2c2s
5d4c2d2h
5d4c2d2s
5d4c3c2d
5d4c3c3d
5d4c3c3h
5d4c3c3s
5d4c3d2c
5d4c3d3h
5d4c3d3s
5d4c4d2c
5d4c4d2h
5d4c4d2s
5d4c4d3c
5d4c4d3d
5d4c4d3h
5d4c4d3s
5d4c4h2c
5d4c4h2h
5d4c4h3c
5d4c4h3d
5d4c4h3h
5d4c4s2c
5d4c4s2s
5d4c4s3c
5d4c4s3d
5d4c4s3s
5d4d2c2h
5d4d2c2s
5d4d2h2s
5d4d3c2c
5d4d3c3d
5d4d3c3h
5d4d3c3s
5d4d3d3h
5d4d3d3s
5d4d3h2h
5d4d3h3s
5d4d3s2s
5d4d4h2c
5d4d4h2h
5d4d4h2s
5d4d4h3c
5d4d4h3d
5d4d4h3h
5d4d4h3s
5d4d4s2c
5d4d4s2h
5d4d4s2s
5d4d4s3c
5d4d4s3d
5d4d4s3h
5d4d4s3s
5d4h2c2d
5d4h2c2h
5d4h2d2h
5d4h2d2s
5d4h2h2s
5d4h3c3d
5d4h3c3h
5d4h3d2h
5d4h3d3h
5d4h3d3s
5d4h3h2d
5d4h3h3s
5d4h4s2h
5d4h4s2s
5d4h4s3d
5d4h4s3h
5d4h4s3s
5d4s2c2d
5d4s2c2s
5d4s2d2h
5d4s2d2s
5d4s2h2s
5d4s3c3d
5d4s3c3s
5d4s3d2s
5d4s3d3h
5d4s3d3s
5d4s3h3s
5d4s3s2d
5d5h2c2d
